mturk,political_stand,session,question_id_sequence,current_question,world,sequential_number,aid 
5c3e9fca-90e3-4864-8186-afe70bedac1e,Republicans,5c3ea04906dd7,"24,11,10,1,14,18,6,17,7,8,20,5,3,12,4,16,19,15,2,9,13,25",14,8,0,5c3e9fca-90e3-4864-8186-afe70bedac1e
5c3ea02f-0c25-4238-aefe-d963e0996edf,strong Republicans,5c3ea07266e36,"23,18,12,17,10,4,9,7,19,20,5,13,1,8,2,15,14,6,3,16,11,25",1,6,0,5c3ea02f-0c25-4238-aefe-d963e0996edf
5c3ea037-0074-440b-b980-387d0db0a407,Democrats,5c3ea08ba88ba,"24,2,18,17,3,14,5,15,7,1,13,4,6,9,20,19,11,10,8,12,16,25",25,3,0,5c3ea037-0074-440b-b980-387d0db0a407
5c3ea044-0010-4627-b867-cd1fa54d9329,Democrats,5c3ea0985e963,"23,3,12,14,6,9,7,10,20,13,18,16,17,5,8,4,11,15,1,2,19,25",13,7,0,5c3ea044-0010-4627-b867-cd1fa54d9329
5c3ea05e-10ae-4813-aa60-653e772909be,,5c3ea0bd9fe1e,"23,2,3,9,1,5,17,8,10,14,20,19,6,12,4,15,11,16,18,13,7,25",23,10,0,5c3ea05e-10ae-4813-aa60-653e772909be
5c3ea06c-6329-41ea-8733-64ebc0247dc8,Republicans,5c3ea0c8e7bc8,"23,2,7,5,20,1,10,16,6,12,3,13,11,15,4,8,9,17,18,14,19,25",18,2,0,5c3ea06c-6329-41ea-8733-64ebc0247dc8
5c3ea00c-264a-4959-9d28-d580e6c0ca32,,5c3ea0edd3452,"24,3,6,18,12,13,16,9,1,11,14,17,4,5,10,20,2,19,15,7,8,25",24,6,0,5c3ea00c-264a-4959-9d28-d580e6c0ca32
5c3ea0d4-90cc-49af-99dd-ecefffa6ed73,Republicans,5c3ea1044995b,"24,9,12,16,20,18,10,5,14,4,17,19,15,13,2,7,8,11,3,6,1,25",13,9,0,5c3ea0d4-90cc-49af-99dd-ecefffa6ed73
5c3ea099-7642-4c33-9cdf-17931ea00864,strong Republicans,5c3ea1048f2f1,"23,1,17,6,5,9,20,11,3,8,4,14,2,13,15,10,18,19,16,7,12,25",11,5,0,5c3ea099-7642-4c33-9cdf-17931ea00864
5c3ea0e9-bea6-43de-9fce-7d51c1c85660,Republicans,5c3ea115592c7,"23,10,13,14,12,19,3,15,18,17,6,1,5,11,4,9,2,16,7,20,8,25",2,4,0,5c3ea0e9-bea6-43de-9fce-7d51c1c85660
5c3ea0fe-c6d2-4a8b-b875-040d96e4d52a,Democrats,5c3ea13163e40,"24,2,6,12,3,11,1,9,18,13,10,16,8,7,5,14,4,19,20,17,15,25",,8,0,5c3ea0fe-c6d2-4a8b-b875-040d96e4d52a
5c3ea0c2-d76b-434a-9ef3-accc8b802c2d,strong Democrats,5c3ea13f2b150,"23,18,19,17,4,16,8,14,1,10,2,12,5,11,15,7,20,6,13,9,3,25",4,1,0,5c3ea0c2-d76b-434a-9ef3-accc8b802c2d
5c3ea11c-dba6-4cad-89d3-895f1c7dda74,,5c3ea14f02f58,"24,12,14,3,15,20,17,1,4,10,8,9,6,7,19,18,16,2,5,13,11,25",24,9,0,5c3ea11c-dba6-4cad-89d3-895f1c7dda74
5c3ea0cb-f230-4734-aff3-1f9f0add5e2d,strong Democrats,5c3ea15937ec9,"23,10,15,20,1,2,3,13,18,4,17,5,12,8,19,16,14,11,6,9,7,25",10,6,0,5c3ea0cb-f230-4734-aff3-1f9f0add5e2d
5c3ea043-f7de-4ee1-a04e-65f1bc92db1e,strong Democrats,5c3ea17370a61,"24,2,6,7,15,5,1,4,16,3,20,18,8,12,14,19,11,17,13,9,10,25",7,5,0,5c3ea043-f7de-4ee1-a04e-65f1bc92db1e
5c3ea14c-be2d-4ca9-b2c0-f320512ba1db,Republicans,5c3ea1a31bc0f,"23,3,2,1,8,19,13,15,11,10,7,6,14,20,12,5,17,9,18,16,4,25",2,10,0,5c3ea14c-be2d-4ca9-b2c0-f320512ba1db
5c3ea193-10aa-4687-a51b-df3614de6dfc,strong Republicans,5c3ea1cc9740d,"24,5,2,7,6,10,17,18,20,9,15,1,12,3,8,14,13,19,16,4,11,25",5,8,0,5c3ea193-10aa-4687-a51b-df3614de6dfc
5c3ea1bf-14ed-4cd3-9bbf-ba1168ef5a84,,5c3ea1e9a2956,"24,16,2,15,17,3,6,7,9,14,19,1,13,11,10,8,18,5,20,12,4,25",24,1,0,5c3ea1bf-14ed-4cd3-9bbf-ba1168ef5a84
5c3ea177-8a56-4813-9a76-70f6affab3a9,,5c3ea219038c2,"23,3,17,16,20,13,14,19,11,15,18,10,5,8,4,1,12,9,7,2,6,25",23,2,0,5c3ea177-8a56-4813-9a76-70f6affab3a9
5c3ea3a4-4231-4c71-8f88-ae55e4c7b414,strong Democrats,5c3ea429d66ae,"24,13,1,2,5,9,11,4,7,16,3,17,10,15,8,18,6,19,20,14,12,25",,3,0,5c3ea3a4-4231-4c71-8f88-ae55e4c7b414
5c3ea4c0-a65f-42e5-8265-b4c97e47a3ad,Republicans,5c3ea51845a01,"24,6,20,11,3,10,19,15,18,13,4,17,16,5,2,9,12,1,14,8,7,25",25,4,0,5c3ea4c0-a65f-42e5-8265-b4c97e47a3ad
5c3ea4d5-c78c-4a11-a550-f9d94709291b,Republicans,5c3ea524ad523,"24,13,14,17,18,4,8,6,11,15,19,9,10,1,5,3,16,12,7,20,2,25",3,7,0,5c3ea4d5-c78c-4a11-a550-f9d94709291b
5c3ea1b2-aefc-4426-9e28-047df30a46c2,strong Democrats,5c3ea67e83ff8,"23,15,9,8,5,17,14,3,12,2,19,6,7,13,10,4,1,16,20,11,18,25",4,1,0,5c3ea1b2-aefc-4426-9e28-047df30a46c2
5c3ea6fc-90d7-4667-861f-8c46e2f1bb0c,Republicans,5c3ea7366e986,"23,3,18,2,19,11,12,20,9,6,15,17,10,1,4,5,7,16,14,13,8,25",18,5,0,5c3ea6fc-90d7-4667-861f-8c46e2f1bb0c
5c3ea799-69d2-40e7-b50d-ed26cbaca45e,Republicans,5c3ea7e42b5ec,"24,3,19,13,11,8,18,7,12,14,4,5,10,16,6,15,20,1,2,17,9,25",18,3,0,5c3ea799-69d2-40e7-b50d-ed26cbaca45e
5c3ea7d4-c815-4292-8d69-ba8ad9a3710f,strong Republicans,5c3ea8a012702,"23,5,12,9,16,13,4,14,11,17,15,20,6,2,18,3,8,10,19,7,1,25",12,9,0,5c3ea7d4-c815-4292-8d69-ba8ad9a3710f
5c3ea897-21fc-4056-b1db-9281c2e9d017,strong Republicans,5c3ea9040e840,"23,12,9,20,6,18,19,7,1,3,10,11,14,4,8,2,16,15,13,5,17,25",7,7,0,5c3ea897-21fc-4056-b1db-9281c2e9d017
5c3ea911-8b34-4a0a-893e-5a2f4bea4741,,5c3ea954d64dc,"24,11,7,14,12,1,13,19,6,3,5,2,15,17,9,20,4,8,10,18,16,25",24,8,0,5c3ea911-8b34-4a0a-893e-5a2f4bea4741
5c3eaa56-d767-4154-ab22-5e511ccb01f7,strong Republicans,5c3eab098e82e,"23,20,9,14,17,12,4,7,3,8,5,15,13,16,2,11,1,10,18,6,19,25",10,10,0,5c3eaa56-d767-4154-ab22-5e511ccb01f7
5c3eab31-af4b-4c8f-9dd1-3c423ade3b2e,Republicans,5c3eab69c0bd3,"23,3,15,8,18,6,13,1,16,10,12,20,2,9,19,4,17,14,7,11,5,25",19,4,0,5c3eab31-af4b-4c8f-9dd1-3c423ade3b2e
5c3eac96-51ea-40b3-9539-aac4307f2319,strong Democrats,5c3eacca9ef7d,"24,17,4,8,5,10,15,9,14,20,13,16,2,12,7,6,18,3,11,19,1,25",5,2,0,5c3eac96-51ea-40b3-9539-aac4307f2319
5c3eac8d-7edd-49c3-a8b6-4b13b12cbb1b,Republicans,5c3eace604cc2,"23,4,3,2,15,9,5,20,17,12,19,11,14,18,6,10,16,13,7,8,1,25",4,6,0,5c3eac8d-7edd-49c3-a8b6-4b13b12cbb1b
5c3eacd7-f423-4a32-b04d-59b52ff015a7,,5c3ead8d61ee2,"23,10,19,5,9,16,13,3,11,4,17,20,8,6,15,18,14,12,1,2,7,25",23,4,0,5c3eacd7-f423-4a32-b04d-59b52ff015a7
5c3ead3d-7c96-45f7-a508-dfa598c7ebf8,Republicans,5c3eadc8795bd,"24,12,14,19,1,20,11,4,3,9,17,7,15,8,10,5,2,6,13,18,16,25",1,2,0,5c3ead3d-7c96-45f7-a508-dfa598c7ebf8
5c3eaf2b-a3d3-42ea-b9e3-f378806f5ee4,Democrats,5c3eaf8db0090,"24,14,2,1,6,8,9,17,13,20,15,3,18,16,19,12,10,11,4,5,7,25",24,3,0,5c3eaf2b-a3d3-42ea-b9e3-f378806f5ee4
5c3eaf79-81a3-4ce4-b35b-e8e03e77f6e5,strong Republicans,5c3eafd58d495,"23,4,17,6,5,2,18,1,11,3,9,14,19,16,7,12,13,15,8,20,10,25",25,6,0,5c3eaf79-81a3-4ce4-b35b-e8e03e77f6e5
5c3eb0ce-36fc-4230-8f71-72ad95b99deb,strong Democrats,5c3eb10375dfd,"24,4,10,2,18,19,6,15,20,3,13,1,11,8,9,12,14,16,5,17,7,25",,7,0,5c3eb0ce-36fc-4230-8f71-72ad95b99deb
5c3eb145-2cfc-4d59-97f4-68a4049de649,,5c3eb1cba9063,"23,13,8,1,15,6,4,17,5,16,10,9,18,19,14,20,7,3,12,2,11,25",23,5,0,5c3eb145-2cfc-4d59-97f4-68a4049de649
5c3eb166-bb6e-4836-a08f-0f6165771fe9,Republicans,5c3eb22801650,"24,17,19,12,18,10,5,11,6,13,1,8,14,15,2,20,9,3,4,16,7,25",,8,0,5c3eb166-bb6e-4836-a08f-0f6165771fe9
5c3eb19c-4ba2-46a6-ac01-76a32d92a878,Republicans,5c3eb2284c726,"24,17,13,19,8,18,11,9,12,10,5,14,16,4,20,1,2,3,15,6,7,25",11,9,0,5c3eb19c-4ba2-46a6-ac01-76a32d92a878
5c3eb4f9-6ce1-4f22-af4c-7ed80bab358a,strong Republicans,5c3eb5547554f,"23,7,5,11,9,8,18,1,17,3,19,4,16,13,12,6,2,14,20,10,15,25",,10,0,5c3eb4f9-6ce1-4f22-af4c-7ed80bab358a
5c3eb602-d786-4dd1-ac16-91fbcd3569fc,strong Republicans,5c3eb67f0f54b,"23,18,13,11,6,9,20,2,17,10,7,12,3,5,15,8,1,4,19,14,16,25",,1,0,5c3eb602-d786-4dd1-ac16-91fbcd3569fc
5c3eb875-f30e-4731-9548-2c5c85bd4364,strong Republicans,5c3eb8cd0d8c1,"24,6,2,13,16,5,9,18,8,20,19,4,15,1,17,3,12,10,11,7,14,25",6,3,0,5c3eb875-f30e-4731-9548-2c5c85bd4364
5c3eba40-1f06-470a-9ce0-fb140a219077,Republicans,5c3eba754efaa,"23,2,13,12,16,17,18,10,9,3,1,8,15,20,7,6,14,5,19,4,11,25",25,6,0,5c3eba40-1f06-470a-9ce0-fb140a219077
5c3ed059-45dc-4871-a305-fc13513d485d,Republicans,5c3ed0e802e18,"23,17,3,8,16,19,2,13,15,7,10,1,14,12,4,18,20,5,9,11,6,25",,8,0,5c3ed059-45dc-4871-a305-fc13513d485d
5c3ed784-436c-4d50-b530-0479d4d2d2d1,strong Democrats,5c3ed7c2a027f,"24,3,17,19,6,7,10,1,5,16,9,14,4,11,8,12,15,20,18,2,13,25",,10,0,5c3ed784-436c-4d50-b530-0479d4d2d2d1
5c3edd31-1a58-4b62-a252-2ffa7676ca77,Republicans,5c3edd5992952,"23,4,12,18,3,9,19,13,17,15,5,16,7,11,1,2,14,6,8,10,20,25",,2,0,5c3edd31-1a58-4b62-a252-2ffa7676ca77
5c3f1f90-a9e9-4484-9137-4b2f4d6a08c0,strong Democrats,5c3f203774578,"23,14,4,7,8,9,18,2,3,19,15,20,12,6,13,16,11,5,1,10,17,25",,1,0,5c3f1f90-a9e9-4484-9137-4b2f4d6a08c0
5c3f250f-215f-4d19-b201-0725e9ba4e1b,,5c3f2564df8b9,"24,18,13,7,6,19,14,9,1,11,12,20,3,16,15,4,2,5,10,17,8,25",24,5,0,5c3f250f-215f-4d19-b201-0725e9ba4e1b
5c3f2cca-0dff-42e2-8587-ff1e5b2599af,Republicans,5c3f2d152ce74,"24,5,2,9,12,3,1,14,15,13,11,18,8,19,7,6,20,17,4,10,16,25",25,7,0,5c3f2cca-0dff-42e2-8587-ff1e5b2599af
5c3f2ef9-c8b1-407e-bcad-e9dbd7a93724,strong Democrats,5c3f2f24c6af5,"24,19,2,13,15,12,8,3,20,5,1,6,4,10,9,18,7,11,17,14,16,25",,4,0,5c3f2ef9-c8b1-407e-bcad-e9dbd7a93724
5c3f2efd-b2e1-4172-bee1-aeb610861df0,Democrats,5c3f2f3617db0,"23,6,16,15,12,3,11,5,4,17,20,19,8,9,13,2,18,14,1,10,7,25",25,9,0,5c3f2efd-b2e1-4172-bee1-aeb610861df0
5c3f3122-9978-42c4-ad93-7c322b9c68cb,Democrats,5c3f31b67d88c,"23,3,17,16,6,4,7,11,13,18,10,9,12,14,2,20,15,8,5,1,19,25",,2,0,5c3f3122-9978-42c4-ad93-7c322b9c68cb
5c3f3204-01ba-49ba-bc20-40fc409d38b8,strong Democrats,5c3f32389bf77,"24,11,13,5,7,10,14,9,12,1,6,15,3,16,4,20,17,19,8,18,2,25",25,1,0,5c3f3204-01ba-49ba-bc20-40fc409d38b8
5c3f3212-3022-4fdc-95da-f867b9e79545,strong Republicans,5c3f3242d475f,"23,5,16,9,18,20,6,19,14,13,12,17,8,7,11,1,10,2,3,4,15,25",25,7,0,5c3f3212-3022-4fdc-95da-f867b9e79545
5c3f340c-2601-4ec9-b399-0582d5eec2a5,strong Democrats,5c3f34821094e,"23,9,5,8,14,19,20,18,16,11,3,6,17,7,4,13,12,15,1,2,10,25",,8,0,5c3f340c-2601-4ec9-b399-0582d5eec2a5
5c3f359e-0af9-49be-8501-77a35e05b010,Republicans,5c3f35d14982f,"23,8,16,5,18,3,2,20,6,10,17,19,12,13,14,11,1,15,4,7,9,25",19,6,0,5c3f359e-0af9-49be-8501-77a35e05b010
5c3f3607-e914-4c19-91ae-2cc5fd7b3394,Democrats,5c3f36713c20b,"23,4,16,15,19,14,18,7,10,11,2,13,5,9,1,17,3,8,12,6,20,25",25,9,0,5c3f3607-e914-4c19-91ae-2cc5fd7b3394
5c3f36bd-ff93-4a89-9314-27dff01b04dc,,5c3f371fe5306,"24,13,8,1,12,17,4,16,5,18,15,3,11,6,2,14,20,9,19,7,10,25",24,3,0,5c3f36bd-ff93-4a89-9314-27dff01b04dc
5c3f3778-5575-4122-9e2d-bd3b6d2db309,Republicans,5c3f37db83758,"23,17,5,12,13,14,20,11,9,15,16,18,19,8,4,1,3,7,2,10,6,25",,10,0,5c3f3778-5575-4122-9e2d-bd3b6d2db309
5c3f37c3-a277-404d-a5ea-2c12386a7682,Democrats,5c3f37eddc045,"24,11,16,12,9,7,6,1,5,3,8,17,19,4,18,13,15,10,2,20,14,25",,4,0,5c3f37c3-a277-404d-a5ea-2c12386a7682
5c3f37c3-5ea9-4d54-a117-cf78aa9d16a6,Republicans,5c3f382f271f0,"24,7,14,11,2,10,16,17,3,12,13,8,20,1,6,15,18,9,5,4,19,25",,5,0,5c3f37c3-5ea9-4d54-a117-cf78aa9d16a6
5c3f37c8-4282-4a15-bc90-d6e196b66d4a,Democrats,5c3f388959b95,"24,19,11,5,9,10,2,12,20,14,6,13,3,16,7,15,17,8,18,1,4,25",,3,0,5c3f37c8-4282-4a15-bc90-d6e196b66d4a
5c3f3974-f2cf-4562-9d3a-ff164eb6c2b8,Democrats,5c3f39c1140e6,"24,4,8,19,3,16,2,17,18,6,10,20,12,11,1,15,9,14,13,5,7,25",,6,0,5c3f3974-f2cf-4562-9d3a-ff164eb6c2b8
5c3f3bc6-c021-45cf-b7e6-f1f72e83571c,Republicans,5c3f3c1a24a61,"24,12,20,1,14,9,13,18,11,5,16,19,8,2,7,17,15,10,3,6,4,25",25,8,0,5c3f3bc6-c021-45cf-b7e6-f1f72e83571c
5c3f3f44-14be-460d-a989-e2769f72b4ca,Democrats,5c3f3f657cebf,"24,5,18,8,11,16,4,1,19,20,12,14,15,7,6,13,9,10,2,17,3,25",,1,0,5c3f3f44-14be-460d-a989-e2769f72b4ca
5c3f4083-82d8-44d9-9ec6-444d75514519,Democrats,5c3f40ba77195,"24,18,14,15,16,4,10,13,1,2,20,17,11,12,5,19,8,3,7,9,6,25",25,2,0,5c3f4083-82d8-44d9-9ec6-444d75514519
5c3f405e-40be-4df9-8068-5fad814ea021,strong Republicans,5c3f40bd7d641,"24,10,17,6,2,11,14,9,16,13,5,8,12,7,4,19,15,20,1,18,3,25",,5,0,5c3f405e-40be-4df9-8068-5fad814ea021
5c3f4086-833f-4608-a761-13d75bfeba6a,strong Republicans,5c3f413a7f1c1,"23,13,17,2,1,10,3,9,20,11,19,4,12,6,14,18,15,7,8,5,16,25",25,10,0,5c3f4086-833f-4608-a761-13d75bfeba6a
5c3f4142-276e-410b-ad4d-4438133b31db,strong Democrats,5c3f424738f91,"23,10,18,8,14,16,9,20,12,2,5,7,13,19,6,17,15,1,11,3,4,25",,7,0,5c3f4142-276e-410b-ad4d-4438133b31db
5c3f4385-35a9-43f3-8ea2-73dc6bb42136,Republicans,5c3f43c9805d3,"23,17,2,6,1,8,10,13,4,18,12,7,16,20,19,11,15,14,5,3,9,25",,9,0,5c3f4385-35a9-43f3-8ea2-73dc6bb42136
5c3f4262-04dc-4c7a-93f8-35229096123a,strong Democrats,5c3f43e8bf8e5,"24,5,11,18,16,1,20,10,6,15,12,2,13,17,4,7,14,9,8,19,3,25",,4,0,5c3f4262-04dc-4c7a-93f8-35229096123a
5c3f446d-eadb-4925-8211-138a7a80ad1d,strong Republicans,5c3f44a099144,"24,10,16,9,6,5,17,13,15,20,19,7,12,2,8,3,18,14,11,1,4,25",,2,0,5c3f446d-eadb-4925-8211-138a7a80ad1d
5c3f4480-fe5c-4125-80df-e331d1207645,,5c3f44dd17540,"23,9,19,15,10,8,1,20,13,4,7,12,2,18,14,3,17,11,6,16,5,25",23,10,0,5c3f4480-fe5c-4125-80df-e331d1207645
5c3f4580-180b-4163-a32b-0a92cbbcb442,strong Democrats,5c3f459fa40cb,"24,12,13,11,17,16,8,5,1,2,6,10,7,19,9,20,14,15,3,18,4,25",25,3,0,5c3f4580-180b-4163-a32b-0a92cbbcb442
5c3f43d8-5587-4e27-888d-7c300ba1b229,,5c3f45db8bfe8,"24,8,2,3,1,7,18,6,16,5,17,13,20,19,14,4,9,11,15,10,12,25",24,9,0,5c3f43d8-5587-4e27-888d-7c300ba1b229
5c3f466a-68fc-484f-a07f-134b05ebde8d,Republicans,5c3f46eac0deb,"23,10,20,1,16,3,2,12,18,13,7,15,14,17,19,5,4,6,8,9,11,25",25,1,0,5c3f466a-68fc-484f-a07f-134b05ebde8d
5c3f4724-d6ef-4fb5-a135-79b890521812,strong Democrats,5c3f47440ef98,"23,5,18,3,16,4,7,6,2,17,10,8,20,11,12,1,9,14,19,13,15,25",25,5,0,5c3f4724-d6ef-4fb5-a135-79b890521812
5c3f46e4-c96b-4f4e-8c84-2ec337b9cf06,Republicans,5c3f47468a77b,"24,20,16,6,5,12,11,3,9,7,4,2,19,14,13,8,15,17,10,1,18,25",25,7,0,5c3f46e4-c96b-4f4e-8c84-2ec337b9cf06
5c3f46cf-0639-4af4-a47e-20db2e256b68,Republicans,5c3f47cd0f0c0,"23,2,9,8,12,19,6,7,10,15,16,20,4,14,18,11,5,13,1,3,17,25",,8,0,5c3f46cf-0639-4af4-a47e-20db2e256b68
5c3f474d-2cf6-407b-9823-dbb102c14330,Democrats,5c3f47d7632ab,"24,18,15,8,14,6,19,16,7,17,20,11,1,2,5,3,12,4,13,10,9,25",,6,0,5c3f474d-2cf6-407b-9823-dbb102c14330
5c3f4818-9aff-47e8-b024-f54be351c1e3,Republicans,5c3f484944e30,"23,10,1,5,19,14,16,9,17,3,11,13,15,12,2,18,6,8,20,4,7,25",,4,0,5c3f4818-9aff-47e8-b024-f54be351c1e3
5c3f4874-599e-4fcd-836a-e21c75317f02,Republicans,5c3f48cb01344,"24,19,11,12,8,2,7,13,15,20,9,14,18,3,10,5,6,16,4,1,17,25",,7,0,5c3f4874-599e-4fcd-836a-e21c75317f02
5c3f48c8-5cbd-4a6b-bea6-c89769af3765,Democrats,5c3f48f1a8b12,"23,14,11,9,16,2,6,7,19,1,10,20,17,12,3,8,18,15,4,5,13,25",,4,0,5c3f48c8-5cbd-4a6b-bea6-c89769af3765
5c3f48b6-2a64-4087-8175-211b06b27cef,Republicans,5c3f48f3c3b89,"24,14,18,12,2,20,7,6,10,16,15,19,17,4,3,9,1,8,13,5,11,25",,10,0,5c3f48b6-2a64-4087-8175-211b06b27cef
5c3f4934-1ba5-4f43-8761-bd08a71a0b89,strong Democrats,5c3f495d1d8d7,"23,14,17,18,6,9,3,16,1,4,12,7,8,19,20,11,5,10,2,15,13,25",,9,0,5c3f4934-1ba5-4f43-8761-bd08a71a0b89
5c3f493e-8b4e-4d41-9005-ae065b0f752a,Democrats,5c3f49ace7c2b,"24,18,15,16,14,10,6,20,13,7,8,4,1,5,11,17,3,2,12,19,9,25",,2,0,5c3f493e-8b4e-4d41-9005-ae065b0f752a
5c3f49b3-fdd0-4637-821b-c206cc8a0386,strong Republicans,5c3f49ea5975d,"24,6,17,16,8,14,15,20,18,7,9,4,3,1,19,13,12,2,10,11,5,25",,8,0,5c3f49b3-fdd0-4637-821b-c206cc8a0386
5c3f49bc-184e-485c-975b-fdf6954fed87,Republicans,5c3f4a0086b95,"24,12,19,2,11,3,13,10,20,6,15,5,8,17,1,7,18,4,14,16,9,25",25,1,0,5c3f49bc-184e-485c-975b-fdf6954fed87
5c3f4a08-986a-44f1-ac56-7b58a63d2aea,Republicans,5c3f4a3b439fd,"24,4,9,10,5,19,3,8,2,15,16,6,11,14,1,13,7,17,20,18,12,25",,3,0,5c3f4a08-986a-44f1-ac56-7b58a63d2aea
5c3f4a4e-0958-4489-9cc5-a65fc266a5c7,Republicans,5c3f4aae13eb9,"23,15,8,17,14,2,16,1,18,7,12,13,4,3,20,9,11,19,10,6,5,25",,6,0,5c3f4a4e-0958-4489-9cc5-a65fc266a5c7
5c3f4b76-22e5-4d70-90b8-97ff0aefe039,Republicans,5c3f4bb320be6,"24,17,9,19,1,20,2,8,5,13,16,15,6,14,18,10,7,11,12,4,3,25",,5,0,5c3f4b76-22e5-4d70-90b8-97ff0aefe039
5c3f4b5f-f482-488f-b1ee-4494ed60dd15,Republicans,5c3f4bcd59221,"23,8,4,5,18,17,11,14,12,1,20,13,9,3,2,16,15,7,19,10,6,25",,3,0,5c3f4b5f-f482-488f-b1ee-4494ed60dd15
5c3f4b61-e53c-4a69-a884-f71a9e3f2b3f,Republicans,5c3f4c078a0ea,"24,1,13,4,6,8,20,15,19,18,16,5,17,11,7,14,2,12,3,9,10,25",,1,0,5c3f4b61-e53c-4a69-a884-f71a9e3f2b3f
5c3f4bde-b5bf-4503-a7bf-aaaee9b65d5f,Democrats,5c3f4c0a7cf92,"24,4,19,13,10,18,1,12,8,20,17,5,6,16,2,3,9,14,15,7,11,25",,8,0,5c3f4bde-b5bf-4503-a7bf-aaaee9b65d5f
5c3f4c05-711c-4ca8-a912-058f94dea79b,Republicans,5c3f4c3d51bfa,"23,16,17,2,19,11,14,15,6,1,10,20,9,13,3,4,18,12,8,7,5,25",25,9,0,5c3f4c05-711c-4ca8-a912-058f94dea79b
5c3f4c0d-0e92-4903-8fa2-a5ed76b0f53e,strong Republicans,5c3f4ce39b89a,"23,11,7,13,18,14,4,2,10,17,9,15,16,12,1,20,3,19,8,5,6,25",,5,0,5c3f4c0d-0e92-4903-8fa2-a5ed76b0f53e
5c3f4cb9-9226-4167-bfa2-537fceac0b0c,strong Republicans,5c3f4d1b210b9,"24,1,6,7,9,10,15,18,19,5,14,8,3,2,16,20,12,4,11,13,17,25",,6,0,5c3f4cb9-9226-4167-bfa2-537fceac0b0c
5c3f4d96-2f92-413e-9e59-d4aca567df9d,strong Republicans,5c3f4e3e7a3d2,"24,9,5,6,4,2,19,16,8,15,3,13,20,10,18,12,1,7,11,14,17,25",,7,0,5c3f4d96-2f92-413e-9e59-d4aca567df9d
5c3f4dc6-46fd-4e00-9685-cb8870b55879,Republicans,5c3f4e66c4759,"23,15,18,19,4,7,20,6,5,9,11,8,14,1,2,3,13,12,10,17,16,25",,4,0,5c3f4dc6-46fd-4e00-9685-cb8870b55879
5c3f4ed8-a5ba-4a20-b63f-7514d2dd616f,strong Democrats,5c3f4ef500e1a,"24,8,3,7,11,4,16,9,5,15,17,6,20,1,10,14,13,2,19,18,12,25",,10,0,5c3f4ed8-a5ba-4a20-b63f-7514d2dd616f
5c3f4ed9-7e1d-4604-9c90-f3210d9b0191,strong Republicans,5c3f4f13d024b,"24,3,4,8,15,14,10,5,16,1,2,7,19,17,13,20,18,12,9,6,11,25",,2,0,5c3f4ed9-7e1d-4604-9c90-f3210d9b0191
5c3f4db7-b922-4a72-b0ec-320a7318fcb6,,5c3f4f9ec405b,"23,19,4,6,10,11,16,9,13,18,2,17,20,12,15,3,7,8,1,14,5,25",23,3,0,5c3f4db7-b922-4a72-b0ec-320a7318fcb6
5c3f4e57-9441-4204-9869-df7c4606d435,strong Republicans,5c3f502a56ad6,"23,7,15,6,13,12,11,5,3,9,8,14,2,18,17,4,19,16,20,1,10,25",,8,0,5c3f4e57-9441-4204-9869-df7c4606d435
5c3f4fd3-7361-48c1-bfe6-d52421e1a64e,Republicans,5c3f504499f32,"23,8,18,15,9,10,2,12,1,17,3,16,19,4,5,14,7,6,20,13,11,25",,7,0,5c3f4fd3-7361-48c1-bfe6-d52421e1a64e
5c3f502d-5974-4882-91df-ae11fe632069,Democrats,5c3f50b2994bc,"24,4,15,6,3,2,5,14,18,20,12,13,17,16,11,1,10,7,19,9,8,25",,10,0,5c3f502d-5974-4882-91df-ae11fe632069
5c3f5036-acfe-4e00-b770-579562a4ba46,strong Republicans,5c3f50c4d0511,"24,8,9,15,16,10,11,5,20,7,18,4,2,19,6,3,1,17,14,12,13,25",,2,0,5c3f5036-acfe-4e00-b770-579562a4ba46
5c3f50d2-45bc-49ff-93c7-1c7d1a29ba70,Republicans,5c3f512083f10,"23,11,19,1,15,8,10,3,7,2,4,12,6,18,13,5,16,14,20,9,17,25",,1,0,5c3f50d2-45bc-49ff-93c7-1c7d1a29ba70
5c3f50e0-1027-42bf-9854-73c9c2d54882,strong Republicans,5c3f514c1b335,"23,1,16,3,15,13,4,14,12,6,18,17,7,10,9,20,8,2,5,19,11,25",,4,0,5c3f50e0-1027-42bf-9854-73c9c2d54882
5c3f50f1-8af5-40f0-9eaf-f05e9e96280b,strong Republicans,5c3f5168a5fb1,"24,19,11,12,14,8,7,20,1,15,10,17,16,13,2,3,4,6,9,18,5,25",,5,0,5c3f50f1-8af5-40f0-9eaf-f05e9e96280b
5c3f51b5-acd7-4425-8eb4-b57cc0bbca23,strong Republicans,5c3f51e8f176c,"24,11,17,15,4,16,13,8,5,3,18,19,12,14,10,1,2,20,7,6,9,25",,6,0,5c3f51b5-acd7-4425-8eb4-b57cc0bbca23
5c3f51b2-ae19-4cda-aca6-e7de300d5cc1,strong Republicans,5c3f520f9a8da,"23,13,20,17,8,9,12,11,1,4,3,14,2,10,6,7,5,16,19,15,18,25",,9,0,5c3f51b2-ae19-4cda-aca6-e7de300d5cc1
5c3f51ba-a910-4d01-9717-79df363873c3,Republicans,5c3f521fa3229,"24,13,7,5,20,16,4,9,12,8,11,17,1,10,14,2,15,3,18,19,6,25",,10,0,5c3f51ba-a910-4d01-9717-79df363873c3
